Date,Actual,Predicted,RSI
2024-07-23,65927.67171098659,68432.80908287896,74.8274798822969
2024-07-24,65372.13340706074,68406.81815561646,73.49641570825523
2024-07-25,65777.22659702,68040.42946443062,75.95634649076581
2024-07-26,67912.06195182081,68429.3505745119,78.08812410690805
2024-07-27,67813.33811983102,68265.75839106784,75.86345985081469
2024-07-28,68255.86610960154,68132.05151006122,74.12718451102353
2024-07-29,66819.91238633399,68424.81661217319,57.5984088437765
2024-07-30,66201.0146828921,67948.49946942487,54.17436773863815
2024-07-31,64619.249299333256,67845.05690547127,51.80992144953135
2024-08-01,65357.50107405851,66799.31294197793,54.797291644057445
2024-08-02,61415.06684585467,64050.16359174224,33.05597962354027
2024-08-03,60680.09354755406,62965.2460988887,29.620085379477104
2024-08-04,58116.97641484536,60239.53880262583,21.28678781096052
2024-08-05,53991.45680775057,50076.04158395395,17.68801031983743
2024-08-06,56034.31715956003,55782.53064391488,26.906801407771283
2024-08-07,55027.46009562384,56312.82420560263,26.35158996217993
2024-08-08,61710.13683059755,58164.85069847415,42.775883916253456
2024-08-09,60880.11377323681,60879.637636126005,36.90247971153002
2024-08-10,60945.81358800398,61703.52302555592,37.19297808122637
2024-08-11,58719.48410500532,60307.03183029291,33.32529193311268
2024-08-12,59354.51598686363,59299.56834297182,36.57033337151006
2024-08-13,60609.566034121104,60989.840873284775,40.16648832584575
2024-08-14,58737.2693658408,60518.54804303407,39.760180187722746
2024-08-15,57560.09734671694,59274.92054875323,36.6299847149361
2024-08-16,58894.10561376239,60584.027555555935,45.25271543521845
2024-08-17,59478.97254240907,61073.19803145467,47.7252790133671
2024-08-18,58483.96442289205,61882.16445807932,50.738900593155314
2024-08-19,59493.45326956507,62465.723786302304,62.66727462260575
2024-08-20,59012.79404062717,62137.08258198558,57.38886719056215
2024-08-21,61175.19086450373,62984.18735430167,64.424041700841
2024-08-22,60381.9132741222,62435.85743459563,45.69354763698261
2024-08-23,64094.354327076,63684.400274672094,58.7802945961867
2024-08-24,64178.99302841477,65568.11475824635,58.82289747180266
2024-08-25,64333.54334443623,66684.91685563445,67.27308404207311
2024-08-26,62880.65951205956,67457.24915082322,60.32924800498726
2024-08-27,59504.13200635868,65172.913849753386,47.11979878411782
2024-08-28,59027.62535630257,64060.9157626176,50.81586083444097
2024-08-29,59388.17959125002,64327.19484962548,55.38373957166652
2024-08-30,59119.47717954386,63966.38477981252,50.70815724984678
2024-08-31,58969.89906151038,63885.65229785543,48.35540727679629
2024-09-01,57325.48729968102,62898.541895390284,46.408185012342095
2024-09-02,59112.47962220396,63386.3692382451,48.87313691140758
2024-09-03,57431.023919385625,62430.85444167015,45.63165765235722
2024-09-04,57971.539031486944,61280.34373191006,40.281971003241125
2024-09-05,56160.4887562409,60737.40529511048,37.93934083777887
2024-09-06,53948.75370478291,53640.40873312981,18.29519672181088
2024-09-07,54139.68705505744,56774.66535887764,18.83442137813215
2024-09-08,54841.565270895015,57441.2454697992,21.50194453772356
2024-09-09,57019.53485778868,57629.77681494757,33.137153649528926
2024-09-10,57648.71096383648,60452.66345864179,43.65947840984931
2024-09-11,57343.17306917992,60826.52347543699,44.17567166783112
2024-09-12,58127.01082679248,60663.594567570166,45.76327982438115
2024-09-13,60571.299770996935,62488.34385232761,54.25521212591086
2024-09-14,60005.120631739046,63603.21297517631,52.96184704513797
2024-09-15,59182.83657905991,64035.93396176904,55.57633434691339
2024-09-16,58192.50692120379,62388.81461427973,47.09919122483847
2024-09-17,60308.53841338979,63370.54774688653,58.83120500356805
2024-09-18,61649.67926173193,63856.05599406235,60.75959484858014
2024-09-19,62940.45617418928,65295.67905257686,70.45597144091838
2024-09-20,63192.97703065208,65759.23524698731,81.63037834269942
2024-09-21,63394.840214903015,65260.06589176165,81.64410749607134
2024-09-22,63648.711310933766,65278.1401512415,81.06399363394337
2024-09-23,63329.80130687174,65577.39824748639,75.61660219808965
2024-09-24,64301.96905811815,65606.54447142349,76.2772252682778
2024-09-25,63143.14371522908,65677.06250949105,71.46067061182752
2024-09-26,65181.02002484382,65509.431451549855,73.88426185719563
2024-09-27,65790.6650339832,65645.10683971607,70.17937890517165
2024-09-28,65887.64776758272,65563.10228995548,73.59954339899585
2024-09-29,65635.30457422098,65583.1142616574,77.12652922054842
2024-09-30,63329.50046402063,65578.99010887177,69.44540235267239
2024-10-01,60837.00796724012,63063.97229971984,51.94501359039586
2024-10-02,60632.78541700727,61230.7875709247,45.91552885607912
2024-10-03,60759.40235586144,60554.38150609456,40.335751757078896
2024-10-04,62067.47654783672,61331.72626957421,45.43951458379621
2024-10-05,62089.9497456985,61620.25588335721,44.634630287139366
2024-10-06,62818.95356380392,62127.76592896668,46.71654500856457
2024-10-07,62236.6591968604,62163.921554450426,45.76263339185084
2024-10-08,62131.96825351678,61518.20382927447,40.98188834038453
2024-10-09,60582.10168754059,61066.08913857145,39.69182411125272
2024-10-10,60274.50053207054,58874.242879065336,27.05542649001721
2024-10-11,62445.08880932603,59637.85310041337,36.34800301243981
2024-10-12,63193.024407479024,61550.78961084783,39.55896073712788
2024-10-13,62851.37589532432,61456.58789699002,39.287066932117085
2024-10-14,66046.12562255799,63588.90043575596,59.78452164725714
2024-10-15,67041.11005366153,64720.612020583925,75.04734330603918
2024-10-16,67612.72094612876,65671.0788162478,77.36770244446724
2024-10-17,67399.83791193021,65381.92382834912,75.86160408868321
2024-10-18,68418.79027978568,66067.83131582323,75.30548303192472
2024-10-19,68362.73401814332,65999.43812844418,74.92590517989734
2024-10-20,69001.70528316218,66600.80403707476,74.74519740854201
2024-10-21,67367.85381605907,67100.08946552644,68.9421325445313
2024-10-22,67361.40582991173,66536.2720610918,69.44586732276373
2024-10-23,66432.19464765713,66715.38489304333,72.80652126631169
2024-10-24,68161.05560351748,67108.98683362687,77.67844933925709
2024-10-25,66642.41510418132,66343.35835945094,65.43724964817599
