Date,Price,Volume,RSI,EMA,MACD,MACD_Signal,ATR,BollingerMiddle,BollingerUpper,BollingerLower,STD,UpCandle,DownCandle,Dominance,DXY,FearGreed,HashRate
2019-03-23,4035.8264,9578850549,59.86371683004918,3999.908588291728,59.261199171288354,58.511453287079846,58.44419285714285,3962.5017750000006,4123.214675941336,3801.788874058665,64.73738772802507,0.4144171236511569,0.1989739961082692,34.418822132757654,96.62333424886069,50,47760451.1972613
2019-03-24,4022.1682,9144851065,59.54871395737085,4002.876536519497,55.946517152682645,57.998466060200414,57.92373571428571,3975.532330000001,4107.298818912789,3843.765841087212,63.94712342792493,0.1604350446868513,0.4629609236440356,34.47649141940092,96.59666697184244,44,47490106.9905989
2019-03-25,3963.0706,10359818883,57.56631330441449,3997.5690783168975,47.99763845260486,55.998300538681306,59.899721428571446,3978.86711,4105.4733647476405,3852.26085525236,59.12510254530069,0.1405214789484938,0.2770681311635585,34.48379943218451,96.56999969482422,46,47192277.948393874
2019-03-26,3985.0808,10707678815,59.48290333120507,3995.903974541311,42.97870228071906,53.39438088708887,58.25668571428572,3982.92402,4104.522314777284,3861.325725222716,53.03302183687681,0.0001,0.6069193306817097,34.40955021031557,96.73999786376952,43,46894448.906188846
2019-03-27,4087.0662,10897131934,68.03957668202202,4008.058937935803,46.69228901464703,52.0539625126005,63.582564285714334,3991.70311,4116.884844051256,3866.521375948744,48.13031852891221,0.0001,0.058893037159618,34.029385966063096,96.7699966430664,44,46596619.86398383
2019-03-28,4069.1072,9353915899,64.46867940628252,4016.198706211029,47.63706165217309,51.17058234051503,64.25600714285717,4000.10189,4122.199452957409,3878.00432704259,40.7005639011621,0.1339344055260549,0.5278746314223126,34.59109084931404,97.1999969482422,49,46298790.8217788
2019-03-29,4098.3745,10918665557,63.94427621197372,4027.1554787162254,50.16910902741711,50.97028767789544,66.03287857142861,4006.85493,4135.167200938448,3878.542659061552,38.89017690420874,0.1905009583924232,0.4307426092957717,34.78099112864931,97.27999877929688,50,45506003.30770725
2019-03-30,4106.6602,9732688060,57.00751088119802,4037.756108220729,52.24214661169799,51.22465946465596,75.08799285714288,4014.607945,4147.518657725128,3881.697232274872,42.63555011334483,0.7828276112210565,0.1573774716762536,35.118310993838286,97.26999918619792,57,44713215.793635696
2019-03-31,4105.4043,9045122443,60.24911749899717,4046.775867124632,53.17078350409247,51.61388427254326,73.03167857142856,4024.616795,4152.914380332697,3896.3192096673033,45.02062624598114,0.3999080464629466,0.5973544861699798,35.52720183262608,97.25999959309895,56,43920428.27956415
2019-04-01,4158.1831,10157794171,64.39146175783242,4061.630164841348,57.50268781005252,52.79164498004512,73.43255714285715,4037.06814,4166.5158521815065,3907.620427818495,52.84902995838253,0.0994831870474878,0.1243304722732869,35.75305193753862,97.25,62,43127640.7654926
2019-04-02,4879.8779,21315047816,86.1135729527151,4170.729862862502,117.81242380121785,65.79580074427966,122.87785,4085.72617,4476.563125046021,3694.88921495398,225.54819638394773,0.0347393955832482,0.0021348514736203,36.02451147693061,97.36000061035156,60,44871773.29645
2019-04-03,4973.022,22899891582,87.00557482884916,4277.702147814169,171.15134830938132,86.86691025729999,149.4515071428571,4138.158815000001,4687.196899472012,3589.120730527989,320.5169955220974,0.7760110023112015,0.0077533392985709,39.757179077800416,97.08999633789062,71,46615905.827407405
2019-04-04,4922.7988,18251810240,87.58578431063228,4363.715034772279,206.9842521455857,110.89037863495714,159.03417142857143,4186.2532,4830.226906993632,3542.279493006368,372.6562032989357,0.4057684508878985,0.379937693768227,42.8580987246201,97.30999755859376,61,48360038.3583648
2019-04-05,5036.6812,16837325387,89.0375589189027,4453.443856802642,241.784305554058,137.06916401877731,166.2951642857143,4235.650970000001,4979.09195218807,3492.209987811932,421.52691568006696,0.1255696058965154,0.0247317339971272,42.55005320465241,97.4000015258789,59,50104170.8893222
2019-04-06,5059.8174,16929795194,89.13205411154625,4534.29366256229,268.1395507538118,163.28324136578422,179.12956428571425,4287.38039,5109.034765730248,3465.7260142697523,456.3187075899008,0.6835424785439678,0.2086651847662617,42.64157249641595,97.28333536783852,65,48065492.9471057
2019-04-07,5198.897,16655416140,91.03531300944158,4622.907440887318,296.8271947051426,189.9920320336559,189.86296428571427,4345.699875,5252.362880831431,3439.03686916857,490.3551554590075,0.1963989600290939,0.0670103650722183,43.21626654672109,97.16666920979816,69,46026815.0048892
2019-04-08,5289.771,17154113634,95.26206272671106,4711.822582102343,323.16983090968824,216.6275918088624,194.5640285714285,4406.628915,5395.657928279328,3417.5999017206723,511.6347782194733,0.1703471658525031,0.3025561979668789,44.10807435499148,97.0500030517578,65,43988137.0626727
2019-04-09,5204.9585,14722104361,89.90756807752314,4777.574037822031,333.36013185729826,239.9740998185496,200.4334214285714,4462.503025,5500.657334544581,3424.348715455418,508.3437814148896,0.0001,0.306447965740157,44.970655233633934,97.01000213623048,64,41949459.1204562
2019-04-10,5324.5518,15504590933,90.02251506933949,4850.504406112426,347.0852162822657,261.3963231112928,208.93437857142848,4527.264270000001,5612.183565339853,3442.344974660148,509.30542768979774,0.4253733860605739,0.0469761347462248,44.79469926081777,96.9499969482422,62,42187808.32000425
2019-04-11,5064.4878,16555616019,77.83359892372414,4879.035525297437,333.1372543214029,275.74450935331487,229.0981999999999,4579.290245,5662.380868017672,3496.199621982328,476.1089820815704,0.0864991814304001,0.1400632536449787,45.289700596675885,97.18000030517578,65,42426157.5195523
2019-04-12,5089.5391,13675206312,77.78121100134884,4907.102668591112,320.4113222515361,284.67787193295914,233.9566357142856,4631.97588,5706.233575677043,3557.7181843229573,432.9305416639649,0.0931700106971912,0.7146034612225196,44.03765968277576,96.97000122070312,42,42664506.71910035
2019-04-13,5096.5864,10823289598,77.76577558621847,4932.367166112297,307.35162935062635,289.2126234164926,221.28776428571425,4685.69679,5738.804410802111,3632.589169197889,372.31586949464,0.4659612681912933,0.4159862175677168,43.36924953843805,96.96000162760416,62,42902855.9186484
2019-04-14,5167.7222,10391952498,78.67228014550793,4963.747837297324,299.2917442647213,291.2284475861384,229.2538428571428,4745.92937,5762.168049098171,3729.690690901829,282.7924566373843,0.1249075299909442,0.323427703209789,43.810645220396445,96.9500020345052,51,43141205.11819643
2019-04-15,5067.1084,12290155061,73.91465256205387,4977.529245657681,281.5401152741715,289.290781123745,236.7171214285713,4800.03075,5759.333812560994,3840.727687439006,128.85393168205565,0.1697316990615385,0.2494476566267297,43.8421289785416,96.94000244140624,60,43379554.31774445
2019-04-16,5235.5596,11618660197,63.20167036260693,5011.933292903324,277.86141204483374,287.00490730796275,196.22517857142844,4857.45542,5773.587025446825,3941.323814553176,117.0004244755504,0.018425528093805,0.06194704232097,44.25550415900049,97.04000091552734,50,43617903.51729247
2019-04-17,5251.938,12438480677,60.9779799628919,5043.933920516213,273.11926436321664,284.22777871901354,169.4171428571428,4916.596960000001,5768.941153848953,4064.252766151049,113.05362853125708,0.4056197770829067,0.3074225800711028,44.10713990891086,97.01000213623048,61,43856252.7168405
2019-04-18,5298.3857,13256489918,64.82695947906447,5077.860824447384,269.9966658734802,281.3815561499069,158.21097857142846,4976.59752,5751.887451734087,4201.307588265913,100.49225366748573,0.3108917018688955,0.0140142056289921,45.01946015300619,97.47000122070312,64,45691972.79358217
2019-04-19,5303.8125,13780238655,61.53305220333199,5107.987714521067,264.9062076165819,278.08648644324194,156.02005714285698,5036.455135,5706.682714984595,4366.227555015405,98.4841593551487,0.31803799305628,0.6272115202254219,45.294979904216405,97.42250061035156,61,47527692.87032385
2019-04-20,5337.8862,13169647522,61.89294481482133,5138.6408459182585,260.6172125991652,274.59263167442657,145.23528571428557,5098.079229999999,5617.548238349364,4578.610221650635,98.3561722039377,0.3290780798814365,0.1322844530191872,45.26394027405805,97.375,62,49363412.947065525
2019-04-21,5314.5312,13731844223,55.48900965779978,5162.092893129157,252.4238152197168,270.1588683834846,139.36464285714268,5155.896635,5438.131294450803,4873.661975549197,102.1894469352158,0.2343988520783668,0.5575042842353839,45.71745645537402,97.32749938964844,62,51199133.0238072
2019-04-22,5399.3652,14601631648,55.232301662355866,5193.729200711937,249.89524672904008,266.1061440525957,137.34936428571413,5181.871000000001,5452.52913027812,4911.212869721882,111.87906595493796,0.1637680060332572,0.226231053025548,45.60713316511917,97.27999877929688,61,49689588.09333625
2019-04-23,5572.3623,15867308108,66.17849851347822,5244.2136139503455,258.86670393174154,264.6582560284249,146.056107142857,5211.838014999999,5515.801403505679,4907.874626494319,144.91363148352508,0.2513974389662584,0.0407416727531637,45.77352685081911,97.56999969482422,68,48180043.162865296
2019-04-24,5464.8667,17048033399,56.24525702401082,5273.634025423633,254.3704279061457,262.60069040396905,145.73554285714272,5238.94141,5530.816740122048,4947.066079877953,154.85107241670048,0.3152011875885889,0.2082547595597814,47.51889925269859,98.0999984741211,65,46670498.23239435
2019-04-25,5210.5156,15330283408,56.532754003279,5265.218235367149,227.6587799897261,255.61230832112048,147.4476999999999,5247.63313,5524.094283178431,4971.171976821569,145.15822171912336,0.2097922578979064,0.0808444125980812,47.3123680940239,98.1999969482422,58,45160953.3019234
2019-04-26,5279.3481,16812108040,58.17127875740461,5267.102217318196,209.627360340226,246.4153187249416,151.6508214285713,5258.609665,5520.73360444934,4996.48572555066,135.32051938865965,0.5055918194793494,0.1596776195351999,46.82459205730331,98.01000213623048,41,46740007.61317945
2019-04-27,5268.291,13111274675,57.36645199132558,5267.260721675771,192.22921605255303,235.5780981904639,152.47807857142848,5262.079365,5522.7081220586815,5001.450607941318,124.18347887054408,0.4056160789892403,0.4494017322338434,45.442655592912246,97.96000162760416,42,48319061.9244355
2019-04-28,5285.1392,12819992056,55.2835220636555,5269.644518785668,177.75156094337763,224.01279074104664,148.19954999999987,5261.847775,5522.38114065429,5001.31440934571,118.54679541303882,0.582476119197776,0.2276879811420009,45.5425259900772,97.91000111897787,40,49898116.23569155
2019-04-29,5247.3525,13735490672,58.59668344597067,5266.672249614246,161.36868630293156,211.4839698534236,142.64594285714278,5263.967475,5523.238771751601,5004.696178248398,98.68818436994243,0.2786929867038884,0.3256213134487702,45.79620805289409,97.86000061035156,42,51477170.5469476
2019-04-30,5350.7266,13878964574,55.8563978121714,5277.879496332346,154.9405083219217,200.17527754712324,139.45429285714278,5265.276215,5526.094786583583,5004.457643416416,95.93802517365876,0.0901052295505651,0.1692431152088812,45.653358479863286,97.4800033569336,42,50608690.675756775
2019-05-01,5402.6973,13679528236,57.39850103592255,5294.5218701547,152.28429356959805,190.59708075161825,140.54629999999992,5282.18669,5531.807175960771,5032.56620403923,95.26693051490136,0.217553394856866,0.0464567589424973,45.54329584168644,97.69000244140624,51,49740210.80456595
2019-05-02,5505.2837,14644460907,59.62326126127804,5322.623447467407,156.65131057481904,183.8079267162584,144.7295785714285,5302.97392,5554.282638352677,5051.665201647324,104.23538872188088,0.1326014054390104,0.0640835203763612,46.19270681813237,97.83000183105467,50,48871730.93337512
2019-05-03,5768.2896,18720780006,67.42789355380789,5382.0456011384185,179.268090159253,182.8999594048573,164.18207142857142,5336.55908,5644.815622447466,5028.302537552534,150.86150260981316,0.2597747391996539,0.0408605619515125,47.12776013133995,97.5199966430664,63,48003251.0621843
2019-05-04,5831.1675,17567780766,68.1170609979357,5441.928520986629,199.96074892017168,186.3121173079201,176.95432857142865,5369.731345,5738.364258857355,5001.0984311426455,190.98149431120345,0.2308221538502346,0.5125140623731473,49.15422974551632,97.5199966430664,66,46580480.13437089
2019-05-05,5795.7085,14808830723,67.51676748990863,5489.099184855079,211.065552804992,191.26280440733453,178.61448571428576,5406.16135,5792.455907383763,5019.866792616238,212.3650550852165,0.0222081641865518,0.6967732039711457,49.72827339433799,97.5199966430664,67,45157709.2065575
2019-05-06,5746.8071,15737171804,62.98805788551059,5523.460240207735,213.4596259021592,195.70216870629943,179.1044428571429,5431.723725000001,5837.647602653175,5025.799847346827,225.17819913536948,0.075461244724327,0.6238333221678818,49.84287570976681,97.5199966430664,57,43734938.2787441
2019-05-07,5829.5015,18026409033,60.30832052506294,5564.265741513371,219.49944014179528,200.46162299339863,179.27506428571436,5460.6019,5893.925091692022,5027.2787083079775,243.0180742755243,0.6429827596966055,0.01703161735328,49.37607685969645,97.62999725341795,69,42312167.3509307
2019-05-08,5982.4575,15320605300,70.019735416083,5620.024642644921,233.93168844758657,207.15563608423625,177.23820714285725,5494.805490000001,5979.198578634999,5010.412401365003,274.7312110270912,0.0385296509567467,0.2804677945686162,51.06195573170577,97.62000274658205,63,42562042.354971625
2019-05-09,6174.5288,16784645411,89.17410097482039,5693.958530292265,257.89504437437336,217.3035177422637,165.7970142857144,5538.341305,6100.697675936544,4975.984934063456,305.92876231534694,0.0423982937654779,0.0001,50.99093394413247,97.37000274658205,69,42811917.359012544
2019-05-10,6378.8491,19419875368,90.24794763108012,5785.277272919963,290.02983383981154,231.8487809617733,170.57080714285726,5590.389450000001,6257.552048986068,4923.226851013933,353.39764698659013,0.2042067574836479,0.0523759358795911,52.42940356767524,97.33000183105467,71,43061792.36305347
2019-05-11,7204.7715,28867562329,94.39891245987036,5974.543169863969,377.7870274798006,261.0364302653787,233.4415142857144,5684.901465,6654.5171668161165,4715.285763183883,518.7404647187391,0.1339505248175037,0.0041452863154684,54.38397710188849,97.32666778564452,76,43311667.3670944
2019-05-12,6972.3716,27773333680,85.20456144872422,6107.586960548773,423.6983748902794,293.5688191903589,277.5524285714287,5763.551785,6879.7544950283445,4647.349074971655,577.2031420911601,0.4365125996746691,0.2275837082661264,58.43245453208331,97.32333374023438,75,44894209.05935362
2019-05-13,7814.915,28677672181,90.1045899120832,6335.23069914227,522.0517715806509,339.2654096684173,352.86270000000013,5875.67942,7314.842248062948,4436.516591937051,727.7253684972827,0.2023251659145183,0.0634357669783317,61.576503382420654,97.31999969482422,78,46476750.75161285
