Date,Portfolio_Value,BTC_Balance,USDT_Balance
2024-06-29,1433.715302513444,0.01865952388251371,308.1702793618093
2024-06-30,1444.299782136018,0.018742037823205448,303.14622178133163
2024-07-01,1477.8651811243167,0.018742037823205448,303.14622178133163
2024-07-02,1481.120407265106,0.018742037823205448,303.14622178133163
2024-07-03,1465.6963865340203,0.018742037823205448,303.14622178133163
2024-07-04,1430.9281419512477,0.018742037823205448,303.14622178133163
2024-07-05,1371.0244956409997,0.01876198903661892,302.0094474592243
2024-07-06,1365.1083092343051,0.019041814333136366,286.1538815251989
2024-07-07,1396.3590509423943,0.019041814333136366,286.1538815251989
2024-07-08,1349.6222514644055,0.019041814333136366,286.1538815251989
2024-07-09,1365.9218146487615,0.019041814333136366,286.1538815251989
2024-07-10,1390.7548173295177,0.019041814333136366,286.1538815251989
2024-07-11,1385.6757649498263,0.019041814333136366,286.1538815251989
2024-07-12,1378.1050900537116,0.019041814333136366,286.1538815251989
2024-07-13,1388.6647376575338,0.019041814333136366,286.1538815251989
2024-07-14,1414.0377166796516,0.019041814333136366,286.1538815251989
2024-07-15,1443.663748017722,0.019041814333136366,286.1538815251989
2024-07-16,1521.3992761874115,0.019041814333136366,286.1538815251989
2024-07-17,1525.7217031264545,0.019041814333136366,286.1538815251989
2024-07-18,1507.0920457256007,0.019041814333136366,286.1538815251989
2024-07-19,1504.3361861857284,0.019041814333136366,286.1538815251989
2024-07-20,1556.4362574843003,0.014432992025450649,593.6091296940865
2024-07-21,1562.9815576698104,0.011879808962243256,765.0902238901854
2024-07-22,1574.752929191416,0.011399917387151163,797.7970049651366
2024-07-23,1568.2632927802083,0.009438242292261693,930.3773103243905
2024-07-24,1552.618649697369,0.005460744950571681,1192.6044492986514
2024-07-25,1549.5849967093568,0.003037001054197914,1351.0497586369465
2024-07-26,1550.8152651543114,0.0023576780983109564,1395.7337386388804
2024-07-27,1555.8485197138252,0.0022909752332620926,1400.2636677424427
2024-07-28,1555.6223458598038,0.0022909752332620926,1400.2636677424427
2024-07-29,1556.6361665243933,0.0022805895745646705,1400.972549871954
2024-07-30,1553.361345433552,0.0022805895745646705,1400.972549871954
2024-07-31,1551.9498937833605,0.0022805895745646705,1400.972549871954
2024-08-01,1548.3425361402087,0.0022805895745646705,1400.972549871954
2024-08-02,1550.0261854410512,0.0022805895745646705,1400.972549871954
2024-08-03,1541.0351110418026,0.0022805895745646705,1400.972549871954
2024-08-04,1539.3589386001147,0.003600890725694252,1320.8565525104677
2024-08-05,1530.129433888076,0.021062753477962708,306.02588677761514
2024-08-06,1443.2346314353367,0.021202399458993517,298.48619682441426
2024-08-07,1486.548172653341,0.021203523783520063,298.4231960673035
2024-08-08,1465.1992549515649,0.021264389160024988,295.0739289904736
2024-08-09,1607.3022936746909,0.021264389160024988,295.0739289904736
2024-08-10,1589.6523603711785,0.021264389160024988,295.0739289904736
2024-08-11,1591.049426800129,0.021264389160024988,295.0739289904736
2024-08-12,1543.7078902752085,0.021264389160024988,295.0739289904736
2024-08-13,1557.2114553400665,0.021264389160024988,295.0739289904736
2024-08-14,1583.899327960257,0.021264389160024988,295.0739289904736
2024-08-15,1544.0860829829267,0.021264389160024988,295.0739289904736
2024-08-16,1519.0542390599844,0.021264389160024988,295.0739289904736
2024-08-17,1547.4211099931294,0.021264389160024988,295.0739289904736
2024-08-18,1559.857947970701,0.021264389160024988,295.0739289904736
2024-08-19,1538.6997080999065,0.021264389160024988,295.0739289904736
2024-08-20,1560.1658717882663,0.021264389160024988,295.0739289904736
2024-08-21,1549.944946890773,0.021264389160024988,295.0739289904736
2024-08-22,1595.9269944720866,0.021264389160024988,295.0739289904736
2024-08-23,1579.0584310782867,0.021264389160024988,295.0739289904736
2024-08-24,1658.0012223619492,0.021264389160024988,295.0739289904736
2024-08-25,1659.801012645216,0.021264389160024988,295.0739289904736
2024-08-26,1663.0874307099011,0.021264389160024988,295.0739289904736
2024-08-27,1632.192743493935,0.021264389160024988,295.0739289904736
2024-08-28,1560.3929486031832,0.021264389160024988,295.0739289904736
2024-08-29,1550.2603257590501,0.021264389160024988,295.0739289904736
2024-08-30,1557.9272913242678,0.021264389160024988,295.0739289904736
2024-08-31,1552.2134986735107,0.021264389160024988,295.0739289904736
2024-09-01,1549.0328113618227,0.021264389160024988,295.0739289904736
2024-09-02,1514.0653997189609,0.021264389160024988,295.0739289904736
2024-09-03,1552.0646998910654,0.021264389160024988,295.0739289904736
2024-09-04,1516.3095714709932,0.021264389160024988,295.0739289904736
2024-09-05,1527.80329516159,0.021264389160024988,295.0739289904736
2024-09-06,1489.2924173203878,0.021264389160024988,295.0739289904736
2024-09-07,1442.261222467317,0.021347495686473004,290.59043546386954
2024-09-08,1446.3371713387064,0.021366557562420372,289.55843146539667
2024-09-09,1461.333892639209,0.021366557562420372,289.55843146539667
2024-09-10,1507.8696051867737,0.021366557562420372,289.55843146539667
2024-09-11,1521.3129326735434,0.021366557562420372,289.55843146539667
2024-09-12,1514.784639659863,0.021366557562420372,289.55843146539667
2024-09-13,1531.5325542274904,0.021366557562420372,289.55843146539667
2024-09-14,1583.7585946530226,0.021366557562420372,289.55843146539667
2024-09-15,1571.6612954834272,0.021366557562420372,289.55843146539667
2024-09-16,1554.0919159391983,0.021366557562420372,289.55843146539667
2024-09-17,1532.9319802988434,0.021366557562420372,289.55843146539667
2024-09-18,1578.1442889805298,0.021366557562420372,289.55843146539667
2024-09-19,1606.7998521159452,0.021366557562420372,289.55843146539667
2024-09-20,1634.3793113162087,0.011688496627246399,898.7000016068475
2024-09-21,1637.3309004952835,0.006753415422003181,1210.562474854185
2024-09-22,1638.6941664369385,0.00416311682381958,1374.7740405949216
2024-09-23,1639.7510614679056,0.002576251785299262,1475.7759553211151
2024-09-24,1638.929469000591,0.002576251785299262,1475.7759553211151
2024-09-25,1641.43401790535,0.0025526963512140176,1477.290616114815
2024-09-26,1638.4758886808627,0.0025526963512140176,1477.290616114815
2024-09-27,1643.6779681006417,0.00252171255907648,1479.3101712905775
2024-09-28,1645.2153175767667,0.0025006819990753344,1480.69378581909
2024-09-29,1645.4578405529003,0.0024973692282310883,1480.9120564976104
2024-09-30,1644.8276464268451,0.0024973692282310883,1480.9120564976104
2024-10-01,1639.069202195702,0.0024973692282310883,1480.9120564976104
2024-10-02,1632.8445281326453,0.0024973692282310883,1480.9120564976104
2024-10-03,1632.334509019983,0.0024973692282310883,1480.9120564976104
2024-10-04,1632.6507182668502,0.0024973692282310883,1480.9120564976104
2024-10-05,1635.9174625021326,0.0024973692282310883,1480.9120564976104
2024-10-06,1635.9735863749324,0.0024973692282310883,1480.9120564976104
2024-10-07,1637.794178077532,0.0024973692282310883,1480.9120564976104
2024-10-08,1636.3399740437549,0.0024973692282310883,1480.9120564976104
2024-10-09,1636.078522103374,0.0024973692282310883,1480.9120564976104
2024-10-10,1632.207933033641,0.0024973692282310883,1480.9120564976104
2024-10-11,1631.4397393734016,0.004669673593652519,1349.9774958681971
2024-10-12,1641.5756781343932,0.004669673593652519,1349.9774958681971
2024-10-13,1645.068293246841,0.004669673593652519,1349.9774958681971
2024-10-14,1643.4729062113215,0.004669673593652519,1349.9774958681971
2024-10-15,1658.3913446509132,0.004669673593652519,1349.9774958681971
2024-10-16,1663.0375971749327,0.0035949791846009195,1422.02620201948
2024-10-17,1665.0925264350435,0.002462691196471336,1498.583273791539
2024-10-18,1664.5682612608446,0.002462691196471336,1498.583273791539
2024-10-19,1667.077626286786,0.002436578635005951,1500.3698636581073
2024-10-20,1666.9410407973098,0.002436578635005951,1500.3698636581073
2024-10-21,1668.4979445300376,0.002418053202718724,1501.6481500770337
2024-10-22,1664.547204757242,0.002418053202718724,1501.6481500770337
2024-10-23,1664.5316131836876,0.002418053202718724,1501.6481500770337
2024-10-24,1662.2847311084347,0.002418053202718724,1501.6481500770337
2024-10-25,1666.4652088798082,0.002418053202718724,1501.6481500770337
